index,propertyCode,thumbnail,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,floor,hasLift,exterior,neighborhood,highlight
45,105926982,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/55/d3/1267234055.webp,42,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mes'}}",flat,rent,150.0,3,2,barrio Vila de Gràcia,Barcelona,Barcelona,Gràcia,es,41.3961238,2.1563117,False,https://www.idealista.com/inmueble/105926982/,1879,"Maravilloso piso temporal junto a Passeig de Gràcia Este magnífico piso de alquiler temporal, completamente amueblado y con menaje, se encuentra en una segunda planta de una preciosa finca regia del 1900. El maravilloso apartamento con techo de casi cuatro metros de altura, se reformó íntegramente en el 2010, uniendo un diseño moderno con el encanto de época, restaurando los suelos hidráulicos, techos artesanos y puertas de madera. En total son aproximadamente 150m2 distribuidos en zona de día que da a la calle peatonal y zona de noche que da a un tranquilo patio de manzana con una terracita. La parte de estar destaca por el elegante salón-comedor de gran tamaño con salida a dos balcones y una magnifica cocina americana equipada de gama alta. Las estancias de noche de la vivienda consisten en un dormitorio triple con armarios empotrados hechos a medido, otra habitación doble con un vestidor y una tercera habitación de buen tamaño con un sofá cama y gran armario empotrado dónde se encuentra la zona de lavadora y secadora. Dos dormitorios dan acceso a una preciosa galería con grandes ventanales que proporcionan luz natural. La galería podrá adaptar al uso particular de cada persona, sea un espacio de trabajo o de ocio y relajación, haciendo uso de la bonita chimenea. Dicha zona tiene como anexo un elegante baño completo con una gran ducha y bañera y también una romántica terraza de 4m2 con mesa y sillas que da al patio de manzana. En toda la vivienda hay instalación de aire acondicionado frio y calor por conductos con dos circuitos independientes y calefacción de gas por radiadores. La vivienda tiene instalación de descalcificación de agua y de osmosis. Es la propiedad perfecta para los amantes de las fincas clásicas de Barcelona que quieren gozar de la tranquilidad, disfrutar de un diseño extraordinario y al mismo tiempo estar a pocos pasos de las vías principales de la ciudad como es el Paseo de Gracia, Rambla Catalunya o Av. Diagonal. La propiedad se sitúa en una de las mejores zonas de la Vila de Gràcia, a pocos pasos de la Avenida Diagonal y Passeig de Gràcia, cerca de Vía Augusta y Plaza Gala Placídia. La zona tiene todo tipo de servicios desde restaurantes con ofertas gastronómicas de todos los rincones del mundo, a supermercados, entidades bancarias, tiendas de ropa de diseñadores nombrados, galerías de arte e instituciones educativas y deportivas a pocos pasos. Con inmediata conexión con las arterias viales de la ciudad, Metro, Bus y Ferrocarriles.",False,good,False,,20.0,{'typology': 'flat'},"{'subtitle': 'Vila de Gràcia, Barcelona', 'title': 'Piso'}",False,False,False,False,False,False,W-02WZ69,2,False,True,Vila de Gràcia,{'groupDescription': 'Destacado'}
46,105866606,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/23/d8/1267301588.webp,49,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mes'}}",flat,rent,105.0,3,2,barrio El Fort Pienc,Barcelona,Barcelona,Eixample,es,41.3927228,2.177225,False,https://www.idealista.com/inmueble/105866606/,905,"Espetacular piso amueblado en Fort Pienc - OCTUBRE El piso, es muy luminoso y silencioso, consta de 105m, muy bien distribuidos, entre un gran salón comedor, con cocina totalmente equipada estilo americano, . Tres habitaciones dobles, una en suite. Dos balcones. Un segundo baño con ducha. La decoracion es especial, hecha por expertos. Piso disponible en Octubre. NO se aceptan mascotas. Ubicacion perfecta, calle residencial tranquila a una manzana del Passeig Sant Joan y Gran via. a 5 min del Arco del Triunfo Comunicado con todos los tipos de transporte. Comercio general.",False,good,False,,24.0,{'typology': 'flat'},"{'subtitle': 'El Fort Pienc, Barcelona', 'title': 'Piso'}",False,False,False,False,False,False,W-02W1N4,4,True,True,El Fort Pienc,{'groupDescription': 'Destacado'}
47,105930510,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/40/36/1267323703.webp,13,875.0,"{'price': {'amount': 875.0, 'currencySuffix': '€/mes'}}",flat,rent,139.0,4,2,Centre - Passeig i Rodalies,Barcelona,Manresa,Centre - Passeig i Rodalies,es,41.7279906,1.8229738,False,https://www.idealista.com/inmueble/105930510/,47996,"Pis de lloguer a la Sagrada Família de 139m2, completament moblat. Consta d'un ampli saló menjador, cuina equipada amb tots els electrodomèstics. 4 habitacions (2 dobles i 2 individuals), 2 banys (1 complet amb dutxa i un servei). Reformat amb terres de parquet, calefacció elèctrica i aire condicionat. Finca amb ascensor. Traster i garatge per a tres cotxes. NO s'accepten mascotes.",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6.0,{'typology': 'flat'},"{'subtitle': 'Centre - Passeig i Rodalies, Manresa', 'title': 'Piso'}",False,False,False,False,False,False,2613,1,True,True,,
48,105929949,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/75/8f/1267305495.webp,33,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mes'}}",flat,rent,64.0,3,2,barrio El Putxet i el Farró,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,41.4105038,2.144223,False,https://www.idealista.com/inmueble/105929949/,3728,"Acogedor piso amueblado en Sant Gervasi PISO TEMPORAL Exclusivo piso totalmente amueblado y equipado de 3 dormitorios y 2 baños en el exclusivo barrio de el Putxet en Sant Gervasi. El piso cuenta con una calida recepcion que conecta con el un amplio salón comedor con grandes ventanales al exterior que dan luz y amplitud. Desde un hall distribuidor accedemos a la cocina, totalmente equipada y gran espacio de almacenaje. En la zona de noche encontramos 3 dormitorios, de los cuales 1 de ellos oficia solo como vestidor actualmente. Los 2 dormitorios restantes están conformados por 1 dormitorio principal, con cama doble y ventanas al exterior. El segundo dormitorio es individual con ventanas a un patio de luz, armarios empotrados y escritorio. Hay 2 baños en la vivienda, uno de ellos es completo con plato de ducha y el segundo es un aseo que oficia de aseo de cortesia para invitados.  La vivienda esta amueblada y equipada con todo lo necesario y con mobiliario de diseño como para entrar a vivir ya. Tiene aire acondicionado frio/calor. Los suelos son de parquet y las carpinterias de las ventanas son de maxima calidad con doble cristal que da aislamiento acustico y témico. Edificio se encuentra en excelente estado de conservacion y tiene servicio de ascensor. Propietario pequeño tenedor Limitación Idex: NO APLICA Gs. Comunidad e IBI incluidos en precio. Esta situada en el distrito de Sant Gervasi, en el exclusivo barrio de el putxet. Esta provista del servicio de buses y cercano a la estacion de metro de Vallcarca L3. A 4 m caminando se llega tambien a la plaza Lesseps donde hay multiples combinaciones de metro y buses. Por su estrategica ubicación esta proxima a vias de salida y entrada rapida en coche de la ciudad de Barcelona, como lo es la la calle Balmes, ronda de General Mitre y Ronda de Dalt.",False,good,False,,25.0,{'typology': 'flat'},"{'subtitle': 'El Putxet i el Farró, Barcelona', 'title': 'Piso'}",False,False,False,False,False,False,W-02WYB0,1,True,True,El Putxet i el Farró,{'groupDescription': 'Destacado'}
49,88226511,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/88/f6/741834438.webp,23,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mes'}}",penthouse,rent,151.0,2,2,"Corsega, 417",Barcelona,Barcelona,Gràcia,es,41.4005556,2.1644444,True,https://www.idealista.com/inmueble/88226511/,1873,"Alquiler de temporada, disponible desde Enero 2025 Espectacular apartamento en una de las mejores zonas de Barcelona. La ubicación es inmejorable, es un barrio tranquilo, en particular esta calle está cerca de Paseo de San Juan, donde puedes encontrar varios restaurantes y tiendas. El apartamento tiene 2 dormitorios: el dormitorio principal tiene una cama doble y un baño con ducha con preciosos acabados y el segundo dormitorio consta de una cama individual. Todas las habitaciones tienen armarios empotrados. Hay una sala de lavandería separada, también un segundo baño con bañera. Amplio salón y cocina totalmente equipada. Una grande terraza abierta con un area de estar. El piso tiene calefacción del suelo, el agua pasa por un sistema de filtración y se puede consumir. El piso fue pintado con pintura natural, lo cual lo hace mas atractivo.",False,good,False,,20.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Vila de Gràcia, Barcelona', 'title': 'Ático en Corsega, 417'}",False,False,False,False,False,False,Corsega,5,True,True,Vila de Gràcia,
0,88226511,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/88/f6/741834438.webp,23,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mes'}}",penthouse,rent,151.0,2,2,"Corsega, 417",Barcelona,Barcelona,Gràcia,es,41.4005556,2.1644444,True,https://www.idealista.com/inmueble/88226511/,1873,"Alquiler de temporada, disponible desde Enero 2025 Espectacular apartamento en una de las mejores zonas de Barcelona. La ubicación es inmejorable, es un barrio tranquilo, en particular esta calle está cerca de Paseo de San Juan, donde puedes encontrar varios restaurantes y tiendas. El apartamento tiene 2 dormitorios: el dormitorio principal tiene una cama doble y un baño con ducha con preciosos acabados y el segundo dormitorio consta de una cama individual. Todas las habitaciones tienen armarios empotrados. Hay una sala de lavandería separada, también un segundo baño con bañera. Amplio salón y cocina totalmente equipada. Una grande terraza abierta con un area de estar. El piso tiene calefacción del suelo, el agua pasa por un sistema de filtración y se puede consumir. El piso fue pintado con pintura natural, lo cual lo hace mas atractivo.",False,good,False,,20.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Vila de Gràcia, Barcelona', 'title': 'Ático en Corsega, 417'}",False,False,False,False,False,False,Corsega,5,True,True,Vila de Gràcia,
1,98812704,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/de/14/1024565437.webp,21,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mes'}}",countryHouse,rent,170.0,2,2,Sant Marti de Llémena,Girona,Sant Marti de Llémena,,es,42.0356376,2.6408353,False,https://www.idealista.com/inmueble/98812704/,82081,"Girona. Sant Marti de Llémena. Alquiler de una espectacular masía, dentro de un complejo de 4 casas, adosadas, 2 de ellas están alquiladas, la masía, data del 1600, en un magnifico entorno, con vistas a los campos que le rodean y las montañas. La vivienda dispone de calefacción, A/C, agua, electricidad, Internet. El precio de alquiler es de 1.500 euros/mes. 2 meses de fianza. El precio incluye, (mantenimiento piscina, mantenimiento, zona ajardinada, Internet) los consumos de electricidad, gasoil, agua a cargo del inquilino. No es alquiler turistico, contrato, minimo 1 año, maximo 5 años  La casa consta de dos plantas, con grandes ventanales con doble cristal, para disfrutar del paisaje y mucha luz, en la planta baja, encontramos una cocina abierta, muy amplia, totalmente equipada y una acogedora sala de estar, dónde hay, una amplia escalera que conduce a 2 dormitorios dobles y 2 baños, Asimismo podrá disfrutar de un gran jardín, zona de barbacoa, para pasar unas veladas con familia y amigos. En la temporada de verano podrá relajarse y bañarse en la piscina (Compartida). La ubicación es única, ya que puede disfrutar del maravilloso entorno, practicar senderismo, excursiones a pie, salidas y rutas en bicicleta. Rodeada de parajes con ríos y saltos de agua. Asimismo, en las inmediaciones tiene una amplia y variada oferta para los amantes de la gastronomía desde restaurantes de típica cocina local y restaurantes de alta gastronomia. A su vez se encuentra cerca de un pueblo (Sant Esteve de Llémena, con supermercado y produtos de proximidad, en (12 minutos en coche) el pueblo de Sant Gregori, con todos los servicios y 20 minutos del centro la ciudad de Girona y con buena conexión, con la Autopista AP 7. Si lo que desea es disfrutar del sol y el mar también lo tienen a 45 minutos, en coche las mejores playas de la Costa Brava. El acceso a la masía es totalmente asfaltado. No deje escapar la oportunidad de vivir en una espectacular entorno rural pero sin olvidar que tiene todos los servicios a pocos minutos en coche. Ideal para familias, parejas, deportistas que practiquen el ciclismo. Llamenos:.",True,good,False,,11.0,"{'typology': 'countryHouse', 'subTypology': 'casale'}","{'subtitle': 'Sant Marti de Llémena', 'title': 'Casa rural'}",False,False,False,False,False,False,2362,,,,,
2,105930489,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/6b/68/1267321875.webp,24,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mes'}}",flat,rent,85.0,2,2,calle de Loreto,Barcelona,Barcelona,Les Corts,es,41.3914587,2.143709,False,https://www.idealista.com/inmueble/105930489/,2575,"¡YA DISPONIBLE! ALQUILER TEMPORAL Ubicado en el prestigioso barrio de Les Corts, este piso reformado de 85m² ofrece una combinación perfecta de estilo, comodidad y ubicación. A tan solo unos pasos de la Plaza Francesc Macià, disfrutarás de una vida urbana vibrante, rodeado de tiendas, restaurantes y excelente conectividad con el resto de la ciudad. El apartamento cuenta con 2 amplias habitaciones dobles, un baño completo con ducha y un aseo adicional, así como un práctico walk-in closet. La cocina es independiente y totalmente equipada, y el acogedor salón-comedor con chimenea ofrece vistas a la calle y acceso a un encantador balcón. Los suelos de parqué aportan calidez, mientras que el aire acondicionado tipo split y la calefacción por bomba de calor aseguran confort todo el año. El edificio dispone de ascensor y videoportero. Además, el piso está muy bien conectado: la estación de metro L3 (Les Corts) y varias líneas de autobús están a poca distancia. ¡Listo para entrar a vivir y disfrutar de una ubicación inmejorable! - Suministros no incluidos. - Fianza de 2 meses. Para cualquier información adicional, ¡no dudes en contactar con nosotros!",False,good,False,,26.0,{'typology': 'flat'},"{'subtitle': 'Les Corts, Barcelona', 'title': 'Piso en calle de Loreto'}",False,False,False,False,False,False,Loreto Balcony,,True,True,Les Corts,
3,105930499,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/2b/80/1267321957.webp,19,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mes'}}",flat,rent,70.0,2,1,Centre,Barcelona,Sitges,Centre,es,41.2368452,1.8044812,False,https://www.idealista.com/inmueble/105930499/,34944,"¡Descubre tu nuevo hogar en Sitges! Este encantador piso en el complejo ""El Cortijo"" te ofrece una experiencia única de vida junto al mar. Con una superficie de 62 m², este piso destaca por su luminosidad y sus impresionantes vistas al mar desde el balcón y la terraza. Cuenta con dos acogedoras habitaciones, un baño completo y un comedor que se abre a un balcón perfecto para disfrutar de las vistas. La cocina está equipada con algunos electrodomésticos y la casa se alquila sin amueblar, lista para entrar a vivir. Situado en la séptima planta de un edificio con ascensor, este piso también incluye una plaza de garaje en el precio, lo que añade comodidad a tu día a día. Además, podrás disfrutar de una refrescante piscina comunitaria, ideal para los días calurosos. Aunque es una vivienda de segunda mano, se encuentra en buen estado y cuenta con calefacción. energética. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades que necesitas. ¡Ven a visitarlo y enamórate de tu próximo hogar!",True,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",19.0,{'typology': 'flat'},"{'subtitle': 'Centre, Sitges', 'title': 'Piso'}",False,False,False,False,False,False,117,6,True,True,,
4,99168282,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/8e/8d/1035781865.webp,21,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mes'}}",flat,rent,35.0,1,1,calle del Mar,Barcelona,Barcelona,Ciutat Vella,es,41.3756369,2.1884039,False,https://www.idealista.com/inmueble/99168282/,1635,"Fabuloso apartamento en alquiler reformado y equipado. La vivienda se distribuye de la siguiente manera: - 1 habitación doble con baño en suite,  - salón comedor con sofá cama,  - cocina equipada integrada  - dos balcones.  El piso ademas cuenta con aire acondicionado frío/calor, Wi-Fi, TV y alarma. Disponibilidad alquiler: 7 octubre 2024 Alquiler temporal: estancias de hasta 11 meses.  Suministros (agua y electricidad) se abonan aparte. Contáctanos vía mail o Whatsapp para más información y coordinar tu visita.",False,good,False,,37.0,{'typology': 'flat'},"{'subtitle': 'La Barceloneta, Barcelona', 'title': 'Piso en calle del Mar'}",False,False,False,False,False,False,SIDM,1,False,True,La Barceloneta,
5,88443764,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/8f/8c/948357890.webp,46,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mes'}}",flat,rent,73.0,4,1,calle de Bretón de los Herreros,Barcelona,Barcelona,Gràcia,es,41.4033275,2.1498559,False,https://www.idealista.com/inmueble/88443764/,2822,"ALQUILER DE TEMPORADA A PARTIR DEL 22 DE SEPTIEMBRE PISO EN ALQUILER SÓLO PARA ESTUDIANTES EN LA VILA DE GRACIA. 4 HAB CON BALCÓN,  AMUEBLADO LISTO PARA ENTRAR A VIVIR. Fantástico piso en zona inmejorable del barrio de gracia, dispone de salón comedor muy luminoso con salida a balcón, 4 habitaciones con armario y escritorio cada una de ellas, 1 baño 4 piezas y cocina equipada, galería, calefacción, este piso totalmente AMUEBLADO y EQUIPADO, listo para entrar a vivir.  Se ubica en zona dinámica, cerca de todos los comercios, servicios y establecimientos. A 3 minutos del metro de Fontana (L3). Y a un minuto de la calle gran de Gracia Ubicación inmejorable, en pleno centro y a un paso de todo tipo de servicios y medios de transporte, junto a varias paradas de FGC (Plaza Molina, Sant Gervasi y Gracia) El piso se encuentra en la calle Bretón de los Herreros, es una 2ª planta exterior con ascensor. Índex alquiler superior-medio-inferior: 14,14€ /m2- 15,53€ m2- 21,19€/m2.",True,good,False,,23.0,{'typology': 'flat'},"{'subtitle': 'Vila de Gràcia, Barcelona', 'title': 'Piso en calle de Bretón de los Herreros'}",False,False,False,False,False,False,BRETON DE LOS HERREROS,2,True,True,Vila de Gràcia,{'groupDescription': 'Destacado'}
