propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished
104354644,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/09/00/1218027232.webp,GT 278,56,2,269000.0,"{'price': {'amount': 269000.0, 'currencySuffix': '€'}}",flat,sale,149.0,True,5,2,avenida Francisco de Goya,Zaragoza,Zaragoza,Centro,es,Paseo Sagasta,41.6445573,-0.888495,False,https://www.idealista.com/inmueble/104354644/,1579,"DESDE PROPISO OFRECEMOS EN EXCLUSIVA, MAGNIFICA VIVIENDA TOTALMENTE EXTERIOR. Exclusivo inmueble para actualizar a su gusto en una inmejorable ubicación. Actualmente se distribuye en 5 dormitorios, amplio salón con vistas a la Avenida Goya, terraza de 8,77m2 con un paisaje panorámico impresionante, 2 baños y cocina. El abanico de posibilidades de actualización es infinito y puede variar en función de las necesidades de los potenciales compradores. Como elementos distintivos podemos resaltar su luminosidad, gracias a su orientación y a su entorno despejado; su excelente distribución con un aprovechamiento óptimo de los metros cuadrados; y su geolocalización, con acceso inmediato a todo tipo de servicios, salud, ocio y restauración. Resaltar que se encuentra a escasos metros de la parada de tranvía y de la estación de tren de Avenida Goya. Exponemos también que se encuentra ubicado a orillas del Río Huerva, zona que será sometida a una reconversión con el objetivo de disponere de un entorno más sostenible, más verde, más amable y más accesible, en el CENTRO DE ZARAGOZA. La finca cuenta con ascensor a cota cero, con videoportero, videovigilancia y recogida de basuras. El portal ha sido sometido a una actualización integral hace poco tiempo lo cual garantiza una estética moderna. A modo de complemento ofrecemos una plaza de Parking opcional, para coche grande, y ubicada a menos de 2 minutos de la vivienda y con una excelente maniobrabilidad. Activo inmobiliario que ofrece la suficiente flexibilidad para personas que opten por disfrutar de las múltiples ventajas de residir en la zona más demandada y mejor conectada de Zaragoza; o para aquellas personas que se planteen rentabilizar su capital de forma segura y consistente. NO PIERDA LA OPORTUNIDAD DE VENIR A VISITARLO! ****Este anuncio no es vinculante y queda sujeto a las vinculaciones contractuales derivadas del acuerdo de voluntades entre comprador y vendedor. **** AGENCIA ESPECIALIZADA EN LA ZONA CENTRO-UNIVERSIDAD-RUISEÑORES CON MAS DE 10 AÑOS DE EXPERIENCIA.",True,renew,False,True,1805.0,{'typology': 'flat'},"{'subtitle': 'Paseo Sagasta, Zaragoza', 'title': 'Piso en avenida Francisco de Goya'}",True,False,True,True,{'groupDescription': 'Top'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 30000.0}",
105309853,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/00/14/1248240780.webp,STATERESA139,37,3,139000.0,"{'price': {'amount': 139000.0, 'currencySuffix': '€'}}",flat,sale,68.0,True,3,1,calle de Santa Teresa de Jesús,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.638828,-0.8950514,False,https://www.idealista.com/inmueble/105309853/,2415,"Desde PROPISO ofrecemos en exclusiva vivienda con 3 HABITACIONES en el sector UNIVERSIDAD! El piso cuenta con 63 metros cuadrados útiles distribuidos en un salón de 16 m2, 3 dormitorios (uno de ellos con acceso a galería), cocina de casi 7 m2 totalmente equipada y baño.  Además incluye splits de AACC tanto en salón como en habitación.  El estado de la vivienda es para reformar, con multitud de posibilidades a la hora de plantear actualizaciones y redistribución en función de las necesidades del cliente. Como elementos distintivos podemos resaltar su luminosidad, gracias a su orientación ESTE y su inmejorable ubicación en una de las calles mas demandas del sector Universidad a escasos metros de la Plaza San Francisco, Fernando el Católico y con acceso inmediato a todo tipo de servicios de transporte, salud, ocio y restauración. La finca cuenta con el patio reformado, sin barreras arquitectónicas y dos ascensores a cota cero. Por ello se trata de una vivienda ideal para familias que busquen contar con todos los privilegios de vivir en una zona céntrica y bien conectada, o para aquellas personas que se planteen rentabilizar su capital a través de forma segura.   Próximamente, visita virtual 3D. NO DUDEN EN VENIR A VISITARLO! AGENCIA ESPECIALIZADA EN LA ZONA CENTRO-UNIVERSIDAD-RUISEÑORES CON MAS DE 10 AÑOS DE EXPERIENCIA. *Este anuncio no es vinculante y queda sujeto a las vinculaciones contractuales derivadas del acuerdo de voluntades entre comprador y vendedor *.",True,renew,False,True,2044.0,{'typology': 'flat'},"{'subtitle': 'Universidad San Francisco, Zaragoza', 'title': 'Piso en calle de Santa Teresa de Jesús'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
105360898,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/96/dd/1249737589.webp,EP155,26,en,155000.0,"{'price': {'amount': 155000.0, 'currencySuffix': '€'}}",flat,sale,61.0,True,3,1,calle de Menéndez Pelayo,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.6428191,-0.899595,False,https://www.idealista.com/inmueble/105360898/,2363,"VIVIENDA COMPLETAMENTE REFORMADA EN PLENO CAMPUS UNIVERSITARIO. En esta ocasión desde PROPISO le ofrecemos en exclusiva una magnífica vivienda que cuenta con 56 m2 útiles distribuidos en 3 habitaciones, 2 de ellas dobles, amplio salón-cocina de 26 m2 y baño.  Completamente reformada con primeras calidades, entresuelo en finca con ascensor, exterior un dormitorio a C/ Menéndez Pelayo y calefacción individual gas. Patio recién reformado Debido a su privilegiada geolocalización justo en frente del campus universitario y a escasos minutos de la Plaza san Francisco, tiene fácil acceso a todo tipo de servicios, hospitales, colegios, comercios, hostelería, y transporte.  Ideal para familias que valoren las múltiples ventajas de vivir en una de las zonas más emblemáticas de Zaragoza, o para inversores que deseen una alta rentabilidad de forma segura su capital. NO PIERDA LA OPORTUNIDAD DE VENIR A VISITARLO! ****Este anuncio no es vinculante y queda sujeto a las vinculaciones contractuales derivadas del acuerdo de voluntades entre comprador y vendedor. **** AGENCIA ESPECIALIZADA EN LA ZONA CENTRO-UNIVERSIDAD-RUISEÑORES CON MAS DE 10 AÑOS DE EXPERIENCIA.",True,good,False,True,2541.0,{'typology': 'flat'},"{'subtitle': 'Universidad San Francisco, Zaragoza', 'title': 'Piso en calle de Menéndez Pelayo'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
105584546,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/09/e5/1256800157.webp,OM2152,35,2,154900.0,"{'price': {'amount': 154900.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 159000.0, 'priceDropValue': 4100, 'priceDropPercentage': 3}}}",flat,sale,105.0,True,4,1,calle de Arias,Zaragoza,Zaragoza,Delicias,es,Barrio del AVE,41.6519707,-0.9095192,False,https://www.idealista.com/inmueble/105584546/,2711,""" GRAN PISO EN CALLE ARIAS, PRÓXIMO A ESTACIÓN DE DELICIAS, CENTRO DE ESPECIALIDADES MÉDICAS INOCENCIO JIMÉNEZ, SALIDAS DE CIUDAD, CENTRO COMERCIAL AUGUSTA, TODOS LOS SERVICIOS DE PROXIMIDAD Y MUY BUENA COMBINACIÓN DE LÍNEAS DE AUTOBÚS "" Les presentamos este gran inmueble de 100 m2 útiles situado en una calle tranquila, con orientación Este - Oeste, muy luminoso y con buena ventilación cruzada, en edificio con tan sólo 8 escalones para acceder al ascensor.  Al entrar nos recibe un hall que distribuye las estancias, comenzando por el salón de 25 m2, dividido en sala de estar y comedor por una pared abierta con arco artesonado, cocina totalmente reformada de hace 2 años y equipada de 8 m2, baño amplio de 3.6 m2 con ventana y bañera con mampara, 4 dormitorios de 10 m2, 11.2 m2, 9 m2 y el individual de 7 m2 y una terraza cerrada de 5.5 m2 ideal como desahogo. El piso está para entrar a vivir, ya que dispone de calefacción individual de gas, dos splits de aire acondicionado, suelos muy cuidados de gres, carpintería exterior de madera y la interior de sapely y además se queda semi amueblado. Si le ha gustado llámenos para concertar visita y le ayudaremos a buscar la financiación según solvencia.",False,good,False,True,1475.0,{'typology': 'flat'},"{'subtitle': 'Barrio del AVE, Zaragoza', 'title': 'Piso en calle de Arias'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
105711512,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/47/ed/1260733032.webp,OM22079,31,1,199000.0,"{'price': {'amount': 199000.0, 'currencySuffix': '€'}}",flat,sale,123.0,True,4,2,via Univérsitas,Zaragoza,Zaragoza,Delicias,es,Delicias,41.6523581,-0.9086767,False,https://www.idealista.com/inmueble/105711512/,2635,""" TU HOGAR EN DELICIAS, JUNTO A TODO TIPO DE SERVICIOS, ZONAS VERDES, HOSPITAL CLÍNICO, LÍNEAS DE AUTOBÚS Y COMERCIOS "" Piso muy cuidado en la mejor zona de Vía Univérsitas, en urbanización cerrada con portero físico y eficazmente adaptada a personas de movilidad reducida, ya que se han instalado rampas para facilitar el acceso y mandos a distancia para abrir las puertas. Amplío inmueble exterior con orientación Este - Oeste de 105 m2 que se distribuye en salón muy luminoso de 21 m2 con salida a terraza de 4 m2, cocina amueblada y equipada de 9 m2 con otra galería de 1.7 m2 ideal como desahogo, un baño completo de 3.5 m2, un aseo de 2 m2 y cuatro dormitorios, dos de ellos dobles de 13. 5 m2, 15 m2, 11 m2 y 6.5 m2 respectivamente. La vivienda está para entrar a vivir y cuenta con calefacción y agua caliente central, puerta de entrada blindada, suelos cuidados de parquet, doble ventanas de aluminio gris, puertas de roble y paredes estucadas. En el precio se incluye una plaza de garaje para coche grande que mide 15 m2, lo que le facilitará el estacionamiento en esta zona que son muy demandados. Si le ha gustado llámenos para concertar visita y le ayudaremos en la financiación según solvencia.",False,good,False,True,1618.0,{'typology': 'flat'},"{'subtitle': 'Delicias, Zaragoza', 'title': 'Piso en via Univérsitas'}",True,False,True,False,{'groupDescription': 'Top'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
105706730,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/5f/fb/1260583542.webp,ARF-11943,41,2,279000.0,"{'price': {'amount': 279000.0, 'currencySuffix': '€'}}",flat,sale,117.0,True,3,2,calle de Clara Campoamor,Zaragoza,Zaragoza,Actur,es,Ranillas,41.6678906,-0.8896757,False,https://www.idealista.com/inmueble/105706730/,1667,"Financiación hipoteca 100%. Magnifico piso con garaje y trastero en clara campoamor. A 2 minutos de parada del tranvia y rodeado de todo tipo de servicios. Características principales: superficie: 90m2. Distribución: 3 dormitorios y 2 baños, ambos completos con ducha. Ubicación: exterior, con luz natural. Es muy luminoso. Orientación: este-oeste, lo que garantiza días completamente soleados. Calefacción: individual, perfecta para el invierno. Terrazas: cuenta con terraza con vista exterior. Esta vivienda destaca por su luminosidad y distribución inteligente. Cuenta con un acogedor salón, perfecto para el relax diario o para recibir amigos y familiares. La cocina, funcional y equipada, garantiza un espacio ideal para disfrutar de la gastronomía. Los tres dormitorios ofrecen confort y privacidad, una de ellas con armario empotrado. Ambos baños son completos con ducha. Tiene plaza de garaje y trastero incluido en el precio. Se trata de una 2ª planta con ascensor. Situado en una zona con todos los servicios a mano. Además, está a escasos minutos de la parada de tranvía de clara campoamor y rosalía de castro, lo que te permite gran comunicación con el resto de zaragoza. No pierdas la oportunidad de visitar este piso único. Contáctanos hoy mismo para más información y concertar una visita. ¡estamos aquí para ayudarte a encontrar tu nuevo hogar! central inmobiliaria zaragoza ¡tu solución en vender, comprar o alquilar tu propiedad en zaragoza!",False,good,False,True,2385.0,{'typology': 'flat'},"{'subtitle': 'Ranillas, Zaragoza', 'title': 'Piso en calle de Clara Campoamor'}",True,False,True,False,{'groupDescription': 'Top'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
105608843,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/c7/ae/1257587686.webp,P4155,36,4,205000.0,"{'price': {'amount': 205000.0, 'currencySuffix': '€'}}",flat,sale,86.0,False,3,2,calle Batalla de Arapiles,Zaragoza,Zaragoza,Almozara,es,Almozara,41.6620977,-0.8979861,False,https://www.idealista.com/inmueble/105608843/,1841,""" PISO CON EXCELENTE UBICACIÓN PARA ENTRAR A VIVIR EN EL BARRIO DE ALMOZARA, PRÓXIMO A SALIDAS DE CIUDAD, TODO TIPO DE COMERCIOS Y ZONAS VERDES "" Les ofrecemos la oportunidad de adquirir este inmueble en el barrio de la Almozara, en un barrio familiar y cercano al centro, en un edificio del año 1991, con orientación Este, para entrar a vivir, interior a un gran patio de manzana que consigue gran luminosidad y buena ventilación cruzada. Nos recibe un hall con armario empotrado y un pasillo que distribuye de manera eficaz las distintas estancias, consiguiendo así que sus 76.41 m2 estén muy bien aprovechados. Comenzamos con la cocina completa y equipada con salida a terraza tendedero, el salón con split de aire acondicionado, dos dormitorios dobles y uno sencillo y dos cuartos de baño, ambos con bañera. Armario empotrado en dos dormitorios. Se incluye en el precio el mobiliario que pueden ver en las fotografías, una plaza de garaje amplia para coche grande y un trastero ideal como desahogo. La vivienda está lista para disfrutarla desde el primer día y sepa que cuenta con calefacción central con contador individual, suelos de terrazo, ventanas de aluminio climalit, puertas de embero y paredes con estucado fino. El edificio cuenta con portero físico, ascensor a cota 0 y unos muy asequibles gastos comunitarios, tan sólo 78.65€ mensuales. Si le ha gustado llámenos para concertar una visita y le ayudaremos a buscar la financiación según solvencia.",False,good,False,True,2384.0,{'typology': 'flat'},"{'subtitle': 'Almozara, Zaragoza', 'title': 'Piso en calle Batalla de Arapiles'}",True,False,True,False,{'groupDescription': 'Top'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
103346115,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/a5/6a/1186607416.webp,O2978,26,3,410000.0,"{'price': {'amount': 410000.0, 'currencySuffix': '€'}}",flat,sale,120.0,True,4,2,paseo de Fernando el Católico,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.641553,-0.8965505,False,https://www.idealista.com/inmueble/103346115/,2269,"""ESPECTACULAR VIVIENDA A LA VENTA EN FERNANDO EL CATOLICO, AL LADO DEL PARQUE GRANDE, JUNTO PLAZA SAN FRANCISCO, TRANVIA, COLEGIOS, AUTOBUSES"" Si quieres vivir en una de las mejores zonas de Zaragoza y con una vivienda de lujo, lee nuestra descripción. 110M útiles muy bien distribuidos, compuesto por cuatro dormitorios amplios, salón de 37m con amplios ventanales, cocina de 12m con materiales de primera calidad y dos baños, con bonitos accesorios. Buenas calidades, totalmente reformado, puerta de entrada blindada, suelos de mármol, ventanas de aluminio cristal climalit oscilobatientes, puertas lacadas en blanco, paredes lisas. Bonitos armarios empotrados. 3 split de aire frío y calor. Calefacción individual, gastos de comunidad 85 euros. Ventilación cruzada, piso muy luminoso, exterior. Estupenda comunidad. Ascensor. Recogida de basuras y limpieza dentro de gastos de comunidad. Ven a visitarlo y te ayudamos a buscar financiación según solvencia.",False,good,False,True,3417.0,{'typology': 'flat'},"{'subtitle': 'Universidad San Francisco, Zaragoza', 'title': 'Piso en paseo de Fernando el Católico'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
104969971,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/3f/40/1237706118.webp,P4218,31,2,190000.0,"{'price': {'amount': 190000.0, 'currencySuffix': '€'}}",flat,sale,135.0,True,4,2,calle de Belchite,Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.641863,-0.8655419,False,https://www.idealista.com/inmueble/104969971/,1858,"""VIVIENDA A LA VENTA EN LA CALLE BELCHITE, EN EL BARRIO DE LAS FUENTES JUNTO AL ALCAMPO DE UTRILLAS EN CALLE SEMIPEATONAL. "" 103m útiles, 4 dormitorios dos dobles y dos sencillos, cocina office con galería cerrada y dos baños. Dos terrazas exteriores a la calle. Piso para actualizar con muchas posibilidades. Suelos de terrazo, ventanas de aluminio en gris, puertas sapelly. Buena comunidad. Ascensor.  Exterior muy luminoso, orientación este-oeste obra del año 1979. Calefacción central con contador individual. Plaza de garaje incluida. Contacta con nosotros para visitarlo y si te gusta te ayudamos a buscar financiación según solvencia.",False,good,False,True,1407.0,{'typology': 'flat'},"{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Piso en calle de Belchite'}",True,False,True,False,{'groupDescription': 'Top'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
104429557,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/b4/02/1220346079.webp,ARF-11866,21,2,289000.0,"{'price': {'amount': 289000.0, 'currencySuffix': '€'}}",flat,sale,72.0,True,2,1,calle de Alfonso I,Zaragoza,Zaragoza,Casco Historico,es,Alfonso,41.656297,-0.8805663,False,https://www.idealista.com/inmueble/104429557/,269,"Financiación hipoteca 100%. Vivienda a la venta en pleno centro de zaragoza. Junto a la basilica del pilar y plaza españa. Estupenda vivienda de dos domitorios, totalmente exterior en la calle alfonso i. Actualmente se ha utilizado como despacho profesional. Tiene 72m2 en catastro, 62m2 útiles. La cocina está sin el mobiliario. Edificio con ascensor. Actualizado en el año 2006. Es una vivienda muy luminosa, ya que tiene 4 balcones exteriores a la misma calle alfonso i. Tiene calefacción individual de gas natural y aire acondicionado por conductos. Según estudio de solvencia, posibilidad del 100% de financiación. Central inmobiliaria zaragoza ¡tu solución en vender, comprar o alquilar tu propiedad en zaragoza!",False,good,False,True,4014.0,{'typology': 'flat'},"{'subtitle': 'Alfonso, Zaragoza', 'title': 'Piso en calle de Alfonso i'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
104983595,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/63/a3/1238148726.webp,ARF-11891,24,3,109000.0,"{'price': {'amount': 109000.0, 'currencySuffix': '€'}}",flat,sale,78.0,True,2,1,calle de San Roque,Zaragoza,Zaragoza,Delicias,es,Mercado San Valero,41.6498887,-0.9017859,False,https://www.idealista.com/inmueble/104983595/,2143,"Financiación 100%. Vivienda en buen estado para entrar a vivir, junto a la avenida madrid y plaza roma. Rodeada de todo tipo de servicios. Te presento esta encantadora propiedad de 78m2 construidos, con dos dormitorios, un baño y una conveniente terraza en el salón para disfrutar del aire fresco. Ubicado en el tercer piso de un edificio con ascensor, este acogedor piso es ideal para aquellos que valoran la comodidad y la accesibilidad. Construido en 1968, este piso combina encanto clásico con comodidades modernas. Los gastos de comunidad son de solo 70€ al mes, lo que garantiza un mantenimiento impecable de las áreas comunes. En el interior, te recibirán amplios espacios llenos de luz natural y una distribución inteligente que optimiza cada metro cuadrado disponible. La calefacción y el aire acondicionado por split en el salón te mantendrán cómodo durante todo el año, mientras que los armarios empotrados ofrecen un generoso espacio de almacenamiento. Disfruta de la orientación oeste, que brinda una luminosidad excepcional y unas vistas espectaculares de los atardeceres. Y para aquellos momentos de relax al aire libre, la terraza en el salón es el lugar perfecto para disfrutar de una taza de café por la mañana o una copa de vino al caer la noche. Con una buena ubicación y todas las comodidades que necesitas, este apartamento es una oportunidad que no puedes dejar pasar. ¡contáctanos hoy para programar una visita y descubrir tu próximo hogar! según estudio de solvencia, posibilidad del 100% de financiación. Central inmobiliaria zaragoza ¡tu solución en vender, comprar o alquilar tu propiedad en zaragoza!",False,good,False,True,1397.0,{'typology': 'flat'},"{'subtitle': 'Mercado San Valero, Zaragoza', 'title': 'Piso en calle de San Roque'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
105206559,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/c6/9b/1245132589.webp,,26,3,135000.0,"{'price': {'amount': 135000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 140000.0, 'priceDropValue': 5000, 'priceDropPercentage': 4}}}",flat,sale,79.0,True,3,1,"calle de Tarragona, 6",Zaragoza,Zaragoza,Delicias,es,Ciudad Jardín - Parque Roma,41.6482446,-0.8950229,True,https://www.idealista.com/inmueble/105206559/,1706,"CALLE TARRAGONA (JUNTO CALLE ESCORIAZA Y FABRO). - Tecnocasa le ofrece en exclusiva este fantástico piso de tres dormitorios, salón, cocina, baño y terraza. estupenda finca con ascensor y calefacción central con contador individual. Se trata de una tercera planta exterior y con orientación sur-este por lo que destaca por su luminosidad. Además tiene aire acondicionado en el salón y se encuentra en perfectas condiciones para entrar a vivir. Se vende por separado o con plaza de parking opcional por 20.000€ más.  Zona con todo tipo de servicios: autobuses, trenes, hospitales, farmacias, colegios, supermercados...",True,good,False,True,1709.0,{'typology': 'flat'},"{'subtitle': 'Ciudad Jardín - Parque Roma, Zaragoza', 'title': 'Piso en calle de Tarragona, 6'}",True,False,True,True,{'groupDescription': 'Top'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 20000.0}",
105474017,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/b0/ce/1253345601.webp,ARF-11937,14,en,92000.0,"{'price': {'amount': 92000.0, 'currencySuffix': '€'}}",flat,sale,62.0,True,2,1,calle de Biello Aragón,Zaragoza,Zaragoza,Salvador Allende-Parque Goya-Zorongo,es,Salvador Allende-Parque Goya-Zorongo,41.6740095,-0.87337,False,https://www.idealista.com/inmueble/105474017/,2022,"Financiación hipoteca 100%.  encantador entresuelo junto a la avenida san juan de la peña. Rodeado de todo tipo de servicios. Descubre este acogedor entresuelo. Con una superficie de 62m2, este apartamento ofrece comodidad y funcionalidad en cada rincón. Características principales: superficie: 62m2. Distribución: 2 dormitorios y 1 baño completo, con ducha. Ubicación: exterior, con luz natural. Año de construcción: 1961, con encanto tradicional. Orientación: oeste, disfruta de atardeceres cautivadores. Calefacción: individual de gas natural, ideal para el invierno. Aire acondicionado: equipado con split en el salón, para pasar el verano más fresco. Este entresuelo se destaca por su luminosidad y distribución inteligente. Cuenta con un acogedor salón que integra el área de estar y comedor, perfecto para el relax diario o para recibir amigos y familiares. La cocina, funcional y equipada, garantiza un espacio ideal para disfrutar de la gastronomía.  los dos dormitorios ofrecen confort y privacidad, con espacio suficiente para camas dobles y armarios. El baño completo, moderno y bien iluminado, completa este hogar encantador. Situado en una zona con todos los servicios a mano, este entresuelo se encuentra cerca de comercios, transporte público y zonas verdes.  no pierdas la oportunidad de visitar este entresuelo único. Contáctanos hoy mismo para más información y concertar una visita. ¡estamos aquí para ayudarte a encontrar tu nuevo hogar! datos según catastro. Según estudio de solvencia, posibilidad del 100% de financiación. Central inmobiliaria zaragoza ¡tu solución en vender, comprar o alquilar tu propiedad en zaragoza!",False,good,False,False,1484.0,{'typology': 'flat'},"{'subtitle': 'Salvador Allende-Parque Goya-Zorongo, Zaragoza', 'title': 'Piso en calle de Biello Aragón'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
89611708,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/d5/36/1229812069.webp,ARF-11081,18,1,199900.0,"{'price': {'amount': 199900.0, 'currencySuffix': '€'}}",flat,sale,85.0,False,2,1,calle de Juan José Lorente,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.6441107,-0.89574,False,https://www.idealista.com/inmueble/89611708/,2025,"FINANCIACIÓN HIPOTECA 100% PISO REFORMADO, CON SUELO DE TARIMA, GALERÍA DE 5 M2 Y AIRE ACONDICIONADO.  Este piso se encuentra en Calle Juan José Lorente, Código Postal 50005, Zaragoza, Zaragoza, situado en el distrito de Centro, en la planta 1. Es un piso, construido en el año 1975, que tiene 85 m2 y dispone de 2 habitaciones y 1 baño. Excelente piso totalmente reformado con ventanas de aluminio climalit y aire acondicionado. Piso interior. Cuenta con una galería de 5 m2.  Suelo de tarima.  Piso ubicado a escasos metros del Alcampo y de varias paradas de bus.  Según estudio personal de solvencia, posibilidad del 100% de financiación CENTRAL INMOBILIARIA ZARAGOZA - API CENTRAL INMOBILIARIA ZARAGOZA ¡TU SOLUCIÓN EN VENDER, COMPRAR O ALQUILAR TU PROPIEDAD EN ZARAGOZA! Encuentra más en.",False,good,False,True,2352.0,{'typology': 'flat'},"{'subtitle': 'Universidad San Francisco, Zaragoza', 'title': 'Piso en calle de Juan José Lorente'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
